,data_extracao,prefixo,ponto,placa,marca,modelo,data_primeiro_emplac,ano_fabricacao,combustivel,álcool,gasolina,GNV,elétrico
3218,2020-03-12 01:58:27.228285,3185,,ISF6375,FIAT,SIENA,2011-08-30,2011,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3219,2020-03-12 01:58:27.228285,3457,LAGEADO / NACIONAL,IXA4123,FIAT,SIENA,2016-01-05,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3220,2020-03-12 01:58:27.228285,4832,BOURBON IPIRANGA,IVY4357,FIAT,SIENA,2014-10-10,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3221,2020-03-12 01:58:27.228285,2211,RAMIRO BARCELOS X FREDERICO LINK,IZX2I32,FIAT,SIENA,2020-01-21,2020,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3222,2020-03-12 01:58:27.228285,4566,HOSPITAL DE CLÍNICAS,IQC9646,FIAT,SIENA,2009-12-31,2009,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3223,2020-03-12 01:58:27.228285,3589,HOSPITAL DE CLÍNICAS,ISJ4701,FIAT,SIENA,2011-10-14,2011,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3224,2020-03-12 01:58:27.228285,2643,JOÃO PESSOA (CENTRO COMERCIAL),IRL0945,VW,PARATI,2010-12-16,2010,ÁLCOOL/GASOLINA,1,1,0,0
3225,2020-03-12 01:58:27.228285,2015,,IWQ2063,FIAT,SIENA,2015-07-01,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3226,2020-03-12 01:58:27.228285,1760,SALDANHA MARINHO X GETÚLIO VARGAS,IXM6098,FIAT,SIENA,2016-10-18,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3227,2020-03-12 01:58:27.228285,4989,RODOVIÁRIA,IVS6442,CHEVROLET,CLASSIC,2014-07-23,2014,ÁLCOOL/GASOLINA,1,1,0,0
3228,2020-03-12 01:58:27.228285,4184,,ISK4608,CHEVROLET,CLASSIC,2011-10-27,2011,ÁLCOOL/GASOLINA,1,1,0,0
3229,2020-03-12 01:58:27.228285,2700,,IWM6744,CHEVROLET,CLASSIC,2015-04-28,2015,ÁLCOOL/GASOLINA,1,1,0,0
3230,2020-03-12 01:58:27.228285,2214,,IXC4396,CHEVROLET,CLASSIC,2016-02-22,2015,ÁLCOOL/GASOLINA,1,1,0,0
3231,2020-03-12 01:58:27.228285,1442,,IXF2685,FIAT,SIENA,2016-04-27,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3232,2020-03-12 01:58:27.228285,1198,RODOVIÁRIA,IUN8570,FIAT,SIENA,2013-07-23,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3233,2020-03-12 01:58:27.228285,1474,,IUJ7884,CHEVROLET,CLASSIC,2013-06-05,2013,ÁLCOOL/GASOLINA,1,1,0,0
3234,2020-03-12 01:58:27.228285,2966,AEROPORTO SALGADO FILHO,IXP1649,CHEVROLET,SPIN,2016-12-13,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3235,2020-03-12 01:58:27.228285,1045,,ITG2882,FIAT,SIENA,2012-07-05,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3236,2020-03-12 01:58:27.228285,2806,PRAIA DE BELAS SHOPPING,IWV6911,FIAT,SIENA,2015-10-15,2015,ÁLCOOL/GASOLINA,1,1,0,0
3237,2020-03-12 01:58:27.228285,2137,RODOVIÁRIA,ITK7746,FIAT,SIENA,2012-08-17,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3238,2020-03-12 01:58:27.228285,3507,BIG SHOPPING EDUARDO PRADO,IVR2503,FIAT,SIENA,2014-07-09,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3239,2020-03-12 01:58:27.228285,4768,AEROPORTO SALGADO FILHO,JAC4768,FIAT,SIENA,2011-07-21,2011,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3240,2020-03-12 01:58:27.228285,2296,RODOVIÁRIA,IYB2042,FIAT,SIENA,2017-09-11,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3241,2020-03-12 01:58:27.228285,3879,VALPARAÍSO X BARÃO DO AMAZONAS,IVS9106,FIAT,SIENA,1899-12-30,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3242,2020-03-12 01:58:27.228285,3764,HOSPITAL ERNESTO DORNELLES,IWI4733,FIAT,SIENA,2015-02-10,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3243,2020-03-12 01:58:27.228285,4899,BIG SHOPPING EDUARDO PRADO,IVQ0171,FIAT,SIENA,2014-06-16,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3244,2020-03-12 01:58:27.228285,2112,,IUK6990,FIAT,SIENA,2013-06-15,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3245,2020-03-12 01:58:27.228285,3277,HOFFMANN X CRISTÓVÃO COLOMBO,IUK4756,CHEVROLET,CLASSIC,2013-06-14,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3246,2020-03-12 01:58:27.228285,1447,,IVG2881,CHEVROLET,CLASSIC,2014-02-08,2013,ÁLCOOL/GASOLINA,1,1,0,0
3247,2020-03-12 01:58:27.228285,1638,JOÃO ABOTT X PROTÁSIO ALVES,IZO4D28,TOYOTA,COROLLA,2019-08-22,2019,ÁLCOOL/GASOLINA,1,1,0,0
3248,2020-03-12 01:58:27.228285,4508,,JBC4508,CHEVROLET,CLASSIC,2015-05-05,2015,ÁLCOOL/GASOLINA,1,1,0,0
3249,2020-03-12 01:58:27.228285,3543,JOSÉ INÁCIO DA SILVA C/ BRASILIANO ÍNDIO DE MORAIS,IVX4017,CHEVROLET,CLASSIC,2014-09-23,2014,ÁLCOOL/GASOLINA,1,1,0,0
3250,2020-03-12 01:58:27.228285,2580,HOSPITAL NOSSA SENHORA DA CONCEIÇÃO,IUR4809,CHEVROLET,CLASSIC,2013-09-03,2013,ÁLCOOL/GASOLINA,1,1,0,0
3251,2020-03-12 01:58:27.228285,2663,CARREFOUR,IUK4883,FIAT,PALIO WEEKEND,2013-06-13,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3252,2020-03-12 01:58:27.228285,1867,RODOVIÁRIA,IXG0438,VW,VOYAGE,2016-05-13,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3253,2020-03-12 01:58:27.228285,3893,CAPITÓLIO,IVS2178,FIAT,SIENA,2014-07-19,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3254,2020-03-12 01:58:27.228285,2658,SHOPPING CENTER IGUATEMI,IWB1622,FIAT,SIENA,2014-11-11,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3255,2020-03-12 01:58:27.228285,2046,,AXO5310,FIAT,SIENA,2016-07-13,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3256,2020-03-12 01:58:27.228285,1137,PEDRO AUGUSTO BITTENCOURT X JUCA BATISTA,IWK1484,FIAT,SIENA,2015-03-13,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3257,2020-03-12 01:58:27.228285,4290,TRÊS DE ABRIL (INSS-IAPI),IWM6586,TOYOTA,ETIOS SEDAN,2015-04-29,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3258,2020-03-12 01:58:27.228285,2070,TRIÂNGULO,IXD4910,FIAT,SIENA,2016-03-16,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3259,2020-03-12 01:58:27.228285,2156,PADRE CHAGAS X LUCIANA DE ABREU,ITN5601,FIAT,SIENA,2012-09-13,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3260,2020-03-12 01:58:27.228285,1786,JERÔNIMO DE ORNELAS X JACINTO GOMES,ITR4941,FIAT,SIENA,2012-10-30,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3261,2020-03-12 01:58:27.228285,4413,CAERGS,IYA7291,FIAT,SIENA,2017-12-31,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3262,2020-03-12 01:58:27.228285,3273,,IZV1I35,FIAT,SIENA,2019-11-27,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3263,2020-03-12 01:58:27.228285,2988,HOSPITAL DA PUC,IUH4020,VW,VOYAGE,2013-05-14,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3264,2020-03-12 01:58:27.228285,3073,JERÔNIMO DE ORNELAS X JACINTO GOMES,IMM2642,GM,CORSA,2005-05-31,2005,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3265,2020-03-12 01:58:27.228285,3775,,IQN9191,FIAT,SIENA,2010-02-23,2010,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3266,2020-03-12 01:58:27.228285,2108,PEDRO AUGUSTO BITTENCOURT X JUCA BATISTA,ITW4905,FIAT,SIENA,2012-12-21,2012,ÁLCOOL/GASOLINA,1,1,0,0
3267,2020-03-12 01:58:27.228285,4447,CORONEL BORDINI X 24 DE OUTUBRO,IYG6010,FIAT,SIENA,2017-12-26,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3268,2020-03-12 01:58:27.228285,1900,SANTA CECÍLIA X  IPIRANGA (ZAFFARI),IYB2172,FIAT,SIENA,2017-09-11,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3269,2020-03-12 01:58:27.228285,3414,BARRA SHOPPING SUL,IWY1163,FIAT,SIENA,2015-11-27,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3270,2020-03-12 01:58:27.228285,4152,,IXQ2803,TOYOTA,ETIOS SEDAN,2017-01-03,2016,ÁLCOOL/GASOLINA,1,1,0,0
3271,2020-03-12 01:58:27.228285,1938,HOTEL SAVOY,ITA8901,CHEVROLET,CLASSIC,2012-05-03,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3272,2020-03-12 01:58:27.228285,2356,HOTEL SAVOY,ITV0594,CHEVROLET,CLASSIC,2012-12-08,2012,ÁLCOOL/GASOLINA,1,1,0,0
3273,2020-03-12 01:58:27.228285,4910,ZAFFARI F. VIEIRA,IWL9404,FIAT,SIENA,2015-04-28,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3274,2020-03-12 01:58:27.228285,1257,,IWO3672,CHEVROLET,SPIN,2015-05-29,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3275,2020-03-12 01:58:27.228285,1541,,IQM1781,FIAT,SIENA,2010-01-22,2009,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3276,2020-03-12 01:58:27.228285,1070,ARMANDO BARBEDO X WENCESLAU ESCOBAR,IYO1556,FIAT,SIENA,2018-05-28,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3277,2020-03-12 01:58:27.228285,3118,CORONEL BORDINI X 24 DE OUTUBRO,IRB8452,FIAT,SIENA,2010-08-28,2010,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3278,2020-03-12 01:58:27.228285,2423,HOTEL TULIP INN,IUP0071,FIAT,SIENA,2013-08-07,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3279,2020-03-12 01:58:27.228285,1421,BOURBON IPIRANGA,IVY1412,FIAT,SIENA,2014-10-02,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3280,2020-03-12 01:58:27.228285,3540,RODOVIÁRIA,IWP6837,FIAT,SIENA,2015-06-22,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3281,2020-03-12 01:58:27.228285,4336,,IVJ9036,CHEVROLET,CLASSIC,2014-04-01,2014,ÁLCOOL/GASOLINA,1,1,0,0
3282,2020-03-12 01:58:27.228285,2731,HOSPITAL DA PUC,ISZ3738,CHEVROLET,CLASSIC,2012-04-17,2012,ÁLCOOL/GASOLINA,1,1,0,0
3283,2020-03-12 01:58:27.228285,2998,,ITB4847,FIAT,SIENA,1899-12-30,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3284,2020-03-12 01:58:27.228285,2814,,IXV4583,FIAT,SIENA,2017-05-11,2017,ÁLCOOL/GASOLINA,1,1,0,0
3285,2020-03-12 01:58:27.228285,3903,,ITY6290,FIAT,SIENA,2013-01-19,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3286,2020-03-12 01:58:27.228285,1829,24 DE OUTUBRO X HILÁRIO RIBEIRO,IVX0718,FIAT,SIENA,2014-09-19,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3287,2020-03-12 01:58:27.228285,4297,GETULIO VARGAS,IXD1565,FIAT,SIENA,2016-05-16,2015,ÁLCOOL/GASOLINA,1,1,0,0
3288,2020-03-12 01:58:27.228285,2617,ALFA X PROTÁSIO ALVES,IQX1712,CHEVROLET,CLASSIC,2010-06-29,2010,ÁLCOOL/GASOLINA,1,1,0,0
3289,2020-03-12 01:58:27.228285,4391,,IUG6443,CHEVROLET,CLASSIC,2013-04-30,2013,ÁLCOOL/GASOLINA,1,1,0,0
3290,2020-03-12 01:58:27.228285,3400,,IUS3673,CHEVROLET,CLASSIC,2013-09-12,2013,ÁLCOOL/GASOLINA,1,1,0,0
3291,2020-03-12 01:58:27.228285,4894,SERTÓRIO X PRESIDENTE ROOSEVELT,IUS6549,CHEVROLET,CLASSIC,2014-09-18,2013,ÁLCOOL/GASOLINA,1,1,0,0
3292,2020-03-12 01:58:27.228285,2668,PEDRO AUGUSTO BITTENCOURT X JUCA BATISTA,IUS1731,CHEVROLET,CLASSIC,2013-09-12,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3293,2020-03-12 01:58:27.228285,3639,HOSPITAL PRONTO SOCORRO (HPS),IZX7D33,VW,VOYAGE,2020-03-02,2020,ÁLCOOL/GASOLINA,1,1,0,0
3294,2020-03-12 01:58:27.228285,1501,PRAÇA GUIA LOPES (TERESÓPOLIS - FIM DA LINHA),IXN8278,FIAT,PALIO WEEKEND,2016-11-16,2016,ÁLCOOL/GASOLINA,1,1,0,0
3295,2020-03-12 01:58:27.228285,4404,,IZV4I52,TOYOTA,ETIOS SEDAN,2019-12-20,2019,ÁLCOOL/GASOLINA,1,1,0,0
3296,2020-03-12 01:58:27.228285,1751,"ASSIS BRASIL, 6464",IVN6192,FIAT,SIENA,2014-05-19,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3297,2020-03-12 01:58:27.228285,1498,,IWH4065,FIAT,SIENA,2015-01-27,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3298,2020-03-12 01:58:27.228285,2201,,IWN0507,CHEVROLET,CLASSIC,2015-05-06,2015,ÁLCOOL/GASOLINA,1,1,0,0
3299,2020-03-12 01:58:27.228285,4752,RODOVIÁRIA,IZV7G73,FIAT,SIENA,2019-12-20,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3300,2020-03-12 01:58:27.228285,4859,,AXG6053,FIAT,SIENA,2016-05-16,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3301,2020-03-12 01:58:27.228285,2889,BARRA SHOPPING SUL,ISX7687,FIAT,SIENA,2012-03-27,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3302,2020-03-12 01:58:27.228285,2151,CARREFOUR PASSO D'AREIA,ITK9419,FIAT,SIENA,2012-08-23,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3303,2020-03-12 01:58:27.228285,4804,,IXD1729,FIAT,SIENA,2016-03-09,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3304,2020-03-12 01:58:27.228285,1782,,IVR2040,VW,PARATI,2012-10-19,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3305,2020-03-12 01:58:27.228285,3312,,IXW1171,FIAT,SIENA,2017-05-26,2017,ÁLCOOL/GASOLINA,1,1,0,0
3306,2020-03-12 01:58:27.228285,4441,BARRA SHOPPING SUL,IWP3277,FIAT,SIENA,2015-06-13,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3307,2020-03-12 01:58:27.228285,3016,,IUB4301,FIAT,SIENA,2013-02-22,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3308,2020-03-12 01:58:27.228285,1983,VALPARAÍSO X BARÃO DO AMAZONAS,IXF4377,FIAT,SIENA,2016-04-29,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3309,2020-03-12 01:58:27.228285,3257,RODOVIÁRIA,IWU8716,FIAT,SIENA,2015-09-29,2015,ÁLCOOL/GASOLINA,1,1,0,0
3310,2020-03-12 01:58:27.228285,3055,,IXO6891,FIAT,SIENA,2016-12-02,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3311,2020-03-12 01:58:27.228285,3300,BOTAFOGO X AZENHA,IVA6362,FIAT,SIENA,2013-12-11,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3312,2020-03-12 01:58:27.228285,4625,BOURBON IPIRANGA,IWN2723,FIAT,SIENA,2015-05-07,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3313,2020-03-12 01:58:27.228285,3591,,ITI4034,CHEVROLET,CLASSIC,2012-07-25,2012,ÁLCOOL/GASOLINA,1,1,0,0
3314,2020-03-12 01:58:27.228285,1046,ISMAEL CHAVES BARCELOS C/ BORGES DE MEDEIROS,IWM5691,CHEVROLET,CLASSIC,2015-04-24,2015,ÁLCOOL/GASOLINA,1,1,0,0
3315,2020-03-12 01:58:27.228285,1430,BOURBON ASSIS BRASIL,IUD0335,FIAT,SIENA,2013-03-19,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3316,2020-03-12 01:58:27.228285,2143,DAN INN CONCEIÇÃO,IOO4231,FIAT,SIENA,2008-03-10,2008,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3317,2020-03-12 01:58:27.228285,2279,,IUP0291,CHEVROLET,CLASSIC,2013-08-05,2013,ÁLCOOL/GASOLINA,1,1,0,0
3318,2020-03-12 01:58:27.228285,1774,,IXB7034,CHEVROLET,CLASSIC,2016-02-03,2015,ÁLCOOL/GASOLINA,1,1,0,0
3319,2020-03-12 01:58:27.228285,2740,ARMANDO BARBEDO X WENCESLAU ESCOBAR,IVR8268,CHEVROLET,CLASSIC,2014-07-12,2014,ÁLCOOL/GASOLINA,1,1,0,0
3320,2020-03-12 01:58:27.228285,4776,HOFFMANN X CRISTÓVÃO COLOMBO,IUO9801,FIAT,SIENA,2013-08-04,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3321,2020-03-12 01:58:27.228285,4551,SÃO PEDRO X PRESIDENTE ROOSEVELT,IUJ2281,CHEVROLET,CLASSIC,2013-06-11,2013,ÁLCOOL/GASOLINA,1,1,0,0
3322,2020-03-12 01:58:27.228285,3172,BOURBON ASSIS BRASIL,IUL8309,CHEVROLET,CLASSIC,2013-07-03,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3323,2020-03-12 01:58:27.228285,1693,,IUF0456,CHEVROLET,CLASSIC,2013-04-12,2013,ÁLCOOL/GASOLINA,1,1,0,0
3324,2020-03-12 01:58:27.228285,1853,,IRC0195,FIAT,SIENA,2010-08-30,2010,ÁLCOOL/GASOLINA,1,1,0,0
3325,2020-03-12 01:58:27.228285,2017,HOSPITAL NOSSA SENHORA DA CONCEIÇÃO,IVA5939,CHEVROLET,CLASSIC,2013-12-10,2013,ÁLCOOL/GASOLINA,1,1,0,0
3326,2020-03-12 01:58:27.228285,1352,MONTE CRISTO X RODRIGUES DA FONSECA,IYM9724,FIAT,SIENA,2018-05-07,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3327,2020-03-12 01:58:27.228285,4387,HOTEL RADISSON,IVT0378,CHEVROLET,CLASSIC,2014-08-29,2014,ÁLCOOL/GASOLINA,1,1,0,0
3328,2020-03-12 01:58:27.228285,4847,REPÚBLICA,IXC1643,CHEVROLET,CLASSIC,2016-02-16,2015,ÁLCOOL/GASOLINA,1,1,0,0
3329,2020-03-12 01:58:27.228285,2972,,ISL9019,CHEVROLET,CLASSIC,2011-11-17,2011,ÁLCOOL/GASOLINA,1,1,0,0
3330,2020-03-12 01:58:27.228285,2941,JERÔNIMO DE ORNELAS X JOÃO PESSOA,IZE7F92,NISSAN,VERSA,2019-02-28,2019,ÁLCOOL/GASOLINA,1,1,0,0
3331,2020-03-12 01:58:27.228285,1484,DIVINO,IXB0735,FIAT,SIENA,2015-01-20,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3332,2020-03-12 01:58:27.228285,2495,RODOVIÁRIA,IXF5978,FIAT,SIENA,2016-05-03,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3333,2020-03-12 01:58:27.228285,1634,,IUO3101,FIAT,SIENA,2013-07-30,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3334,2020-03-12 01:58:27.228285,4198,QUINTINO BOCAIÚVA,ISP6043,FIAT,SIENA,2011-12-15,2011,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3335,2020-03-12 01:58:27.228285,1260,LAGEADO / NACIONAL,IUK7535,CHEVROLET,CLASSIC,2013-06-20,2013,ÁLCOOL/GASOLINA,1,1,0,0
3336,2020-03-12 01:58:27.228285,4538,,IVS9287,CHEVROLET,CLASSIC,2014-07-29,2014,ÁLCOOL/GASOLINA,1,1,0,0
3337,2020-03-12 01:58:27.228285,4349,,IVZ3D03,FIAT,SIENA,2014-10-21,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3338,2020-03-12 01:58:27.228285,1451,,IUD3843,FIAT,SIENA,2013-03-22,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3339,2020-03-12 01:58:27.228285,4444,,IUC3051,FIAT,SIENA,2013-03-08,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3340,2020-03-12 01:58:27.228285,3406,BENTO GONÇALVES X APARÍCIO BORGES,IYF9745,FIAT,SIENA,2017-12-14,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3341,2020-03-12 01:58:27.228285,1211,,IRE2227,FIAT,SIENA,2010-09-30,2010,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3342,2020-03-12 01:58:27.228285,2842,,IOZ8159,FIAT,SIENA,2008-08-12,2008,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3343,2020-03-12 01:58:27.228285,4381,JUSTIÇA FEDERAL,IRU2583,FIAT,SIENA,2011-04-08,2011,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3344,2020-03-12 01:58:27.228285,1174,JOSÉ DO PATROCÍNIO X REPÚBLICA,IVH5125,FIAT,SIENA,2014-02-26,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3345,2020-03-12 01:58:27.228285,4194,,ITR6329,FIAT,SIENA,2012-10-31,2012,ÁLCOOL/GASOLINA,1,1,0,0
3346,2020-03-12 01:58:27.228285,2552,,ITT2371,FIAT,SIENA,1899-12-30,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3347,2020-03-12 01:58:27.228285,1940,,ISY2689,CHEVROLET,CLASSIC,2012-03-30,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3348,2020-03-12 01:58:27.228285,4770,RODOVIÁRIA,IUY2646,CHEVROLET,CLASSIC,2013-11-15,2013,ÁLCOOL/GASOLINA,1,1,0,0
3349,2020-03-12 01:58:27.228285,1379,RAMIRO BARCELOS X FREDERICO LINK,IVK6673,FIAT,SIENA,2014-04-11,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3350,2020-03-12 01:58:27.228285,2895,HOSPITAL DE CLÍNICAS,IXI2962,FIAT,SIENA,2016-07-07,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3351,2020-03-12 01:58:27.228285,4107,JOSÉ DO PATROCÍNIO X REPÚBLICA,IWA8874,CHEVROLET,CLASSIC,2014-11-11,2014,ÁLCOOL/GASOLINA,1,1,0,0
3352,2020-03-12 01:58:27.228285,1332,CAERGS,IUH8181,CHEVROLET,CLASSIC,2013-05-16,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3353,2020-03-12 01:58:27.228285,2705,,ITL2705,FIAT,PALIO WEEKEND,2009-01-23,2008,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3354,2020-03-12 01:58:27.228285,4622,HOSPITAL CRISTO REDENTOR,IUG5381,CHEVROLET,CLASSIC,2013-05-01,2013,ÁLCOOL/GASOLINA,1,1,0,0
3355,2020-03-12 01:58:27.228285,1023,ADELINO F. JARDIM X MARTIM F. BERTA,IUK6332,CHEVROLET,CLASSIC,2013-06-19,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3356,2020-03-12 01:58:27.228285,2106,SÃO LUIZ X IPIRANGA,ITG0285,CHEVROLET,CLASSIC,2012-06-29,2012,ÁLCOOL/GASOLINA,1,1,0,0
3357,2020-03-12 01:58:27.228285,1514,SHOPPING CENTER IGUATEMI II,ISB4193,CHEVROLET,CLASSIC,2011-07-08,2011,ÁLCOOL/GASOLINA,1,1,0,0
3358,2020-03-12 01:58:27.228285,1320,HOTEL PLAZA SÃO RAFAEL,IUU1433,CHEVROLET,CLASSIC,2013-10-02,2013,ÁLCOOL/GASOLINA,1,1,0,0
3359,2020-03-12 01:58:27.228285,2569,,IRB9398,VW,PARATI,2010-08-31,2010,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3360,2020-03-12 01:58:27.228285,1133,SHOPPING TOTAL (ÁREA INTERNA),IWI2241,CHEVROLET,CLASSIC,2015-02-13,2014,ÁLCOOL/GASOLINA,1,1,0,0
3361,2020-03-12 01:58:27.228285,2760,1º DE SETEMBRO X BENTO GONÇALVES,IUS7147,CHEVROLET,CLASSIC,2013-09-18,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3362,2020-03-12 01:58:27.228285,2915,,IYY3082,CHEVROLET,PRISMA,2018-12-04,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3363,2020-03-12 01:58:27.228285,1406,TRIBUNAL DE JUSTIÇA ESTADUAL,IXC5409,CHEVROLET,CLASSIC,2016-02-25,2015,ÁLCOOL/GASOLINA,1,1,0,0
3364,2020-03-12 01:58:27.228285,1393,,IUN2605,CHEVROLET,CLASSIC,2013-07-16,2013,ÁLCOOL/GASOLINA,1,1,0,0
3365,2020-03-12 01:58:27.228285,1069,RAMIRO BARCELOS X FREDERICO LINK,ISS0348,FIAT,SIENA,2012-01-11,2011,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3366,2020-03-12 01:58:27.228285,3091,SANTA CECÍLIA X  IPIRANGA (ZAFFARI),IWL5954,FIAT,SIENA,2015-04-07,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3367,2020-03-12 01:58:27.228285,1178,HOTEL SAVOY,IUZ3021,FIAT,SIENA,2013-11-30,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3368,2020-03-12 01:58:27.228285,4961,,IVN6717,VW,VOYAGE,1899-12-30,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
3369,2020-03-12 01:58:27.228285,3041,,IVU8665,CHEVROLET,CLASSIC,2014-08-25,2014,ÁLCOOL/GASOLINA,1,1,0,0
3370,2020-03-12 01:58:27.228285,4252,HOSPITAL MÃE DE DEUS,IVG2067,CHEVROLET,CLASSIC,2014-02-08,2013,ÁLCOOL/GASOLINA,1,1,0,0
3371,2020-03-12 01:58:27.228285,4943,BARRA SHOPPING SUL,IRG5470,CHEVROLET,CLASSIC,2010-10-27,2010,ÁLCOOL/GASOLINA,1,1,0,0
3372,2020-03-12 01:58:27.228285,3600,RODOVIÁRIA,IVI5023,FIAT,SIENA,2014-03-13,2014,ÁLCOOL/GASOLINA,1,1,0,0
